provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,SAN_SEBASTIAN,hombres,13337,45,35,833,5892,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,hombres,13337,45,35,833,2550,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,mujeres,14414,48,59,1030,7558,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,mujeres,14414,48,59,1030,2359,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SUCRE,hombres,9917,33,25,534,4658,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SUCRE,hombres,9917,33,25,534,1767,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SUCRE,mujeres,10865,37,40,707,5668,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SUCRE,mujeres,10865,37,40,707,1886,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,hombres,1462,5,4,108,375,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,hombres,1462,5,4,108,795,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,mujeres,1949,7,12,189,1156,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,mujeres,1949,7,12,189,433,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,GUALACEO,DANIEL_CORDOVA_TORAL,hombres,1060,4,5,63,220,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_TORAL,hombres,1060,4,5,63,61,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_TORAL,mujeres,1021,4,27,93,75,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_TORAL,mujeres,1021,4,27,93,437,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,hombres,95,1,0,13,44,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,hombres,95,1,0,13,12,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,mujeres,140,1,2,19,66,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,mujeres,140,1,2,19,19,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,JADAN,hombres,1242,4,14,91,178,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,JADAN,hombres,1242,4,14,91,477,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,JADAN,mujeres,1420,5,50,154,239,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,JADAN,mujeres,1420,5,50,154,664,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CALLASAY,hombres,1024,4,5,63,50,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CALLASAY,hombres,1024,4,5,63,241,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CALLASAY,mujeres,954,4,15,97,385,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CALLASAY,mujeres,954,4,15,97,96,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_TORAL,hombres,431,2,10,25,111,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_TORAL,hombres,431,2,10,25,37,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
