provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,3,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,4,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,140,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,25,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,1,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,22,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,51,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,35,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,231,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,59,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,6,13,42,5,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,60,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,23,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,54,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,7,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,5,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,20,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,26,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,138,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,315,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,9,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,6,49,86,18,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,432,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,129,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,40,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,12,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,8,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,130,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,7,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,35,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,151,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,3,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,9,87,113,7,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
